frame_index,actual_frame_number,centroid_x,centroid_y,displacement_x,displacement_y,displacement_magnitude
37,-1911,308.7614182021217,335.0729759910664,6.726988250175793,-2.1345542407548805,7.057527380373939
38,-1910,308.881642926606,336.69664206853156,6.847212974660067,-0.5108881632897351,6.866245861876978
39,-1909,307.66893598330955,335.8077852201603,5.634506031363628,-1.3997450116609684,5.805768193369666
40,-1908,306.5879091300603,335.08710163652023,4.553479178114401,-2.120428595301064,5.022986168932963
41,-1907,309.7977477222568,338.1210457812235,7.763317770310891,0.9135155494021774,7.81688003373625
42,-1906,310.0783711539555,339.20571006085424,8.043941202009592,1.9981798290329493,8.288408332758568
43,-1905,306.1030710068786,337.5998483453393,4.068641054932698,0.3923181135180016,4.087511900420375
44,-1904,307.4495285782773,337.0193895488201,5.415098626331371,-0.18814068300122244,5.418365994420833
45,-1903,305.29049553208773,338.8448957487138,3.256065580141808,1.637365516892487,3.644575269917307
46,-1902,304.53646624701537,339.41095072715433,2.502036295069445,2.2034204953330345,3.333953734096877
47,-1901,303.0493621144426,339.6434838779136,1.0149321624966774,2.435953646092287,2.638931120810183
48,-1900,301.9965113109839,339.9774870536931,-0.0379186409620047,2.7699568218718014,2.7702163486570024
49,-1899,301.49878881303675,341.03760184981286,-0.5356411389091704,3.830071617991564,3.867345346440686
50,-1898,300.18471708090954,340.2073506081438,-1.8497128710363882,2.999820376322532,3.5242531117213383
51,-1897,301.3138264006791,339.1243102716469,-0.7206035512668336,1.9167800398255963,2.047758579318418
52,-1896,300.130863116414,340.16840895408023,-1.903566835531933,2.96087872225894,3.5199956683585265
53,-1895,299.7766702586207,339.35188577586206,-2.2577596933252266,2.1443555440407636,3.1137982484519418
54,-1894,300.6571065428824,338.4295424403183,-1.3773234090635356,1.2220122084970058,1.8412858579998188
55,-1893,300.8161297640653,339.45502495462796,-1.2183001878806294,2.247494722806664,2.556460028405252
56,-1892,299.14236716027875,338.3532229965157,-2.892062791667172,1.1456927646943882,3.1107296735683714
57,-1891,300.92637443856955,339.5384046847462,-1.108055513376371,2.3308744529248884,2.5808453529844964
58,-1890,302.0532804232804,335.17365079365084,0.01885047133447415,-2.033879438170459,2.033966791587835
59,-1889,303.20093712542223,335.87833714721586,1.1665071734763046,-1.3291930846054356,1.768472007676285
60,-1888,304.19656089145315,336.22342892697554,2.1621309395072217,-0.9841013048457512,2.3755558460649775
61,-1887,303.9733747503883,335.82527179942315,1.9389447984423782,-1.382258432398146,2.381206691016665
62,-1886,303.6988123786685,337.17026378896884,1.6643824267225682,-0.03726644285245584,1.6647995825761672
63,-1885,303.0043190640206,335.6300913017331,0.969889112074668,-1.5774389300881921,1.8517555097471072
64,-1884,306.267723618373,336.6657671332996,4.233293666427073,-0.5417630985216988,4.267819410557505
65,-1883,307.8046815459989,334.8855743059336,5.770251594052979,-2.321955925887721,6.219910190705011
66,-1882,308.1731372213671,335.99025141098,6.138707269421161,-1.2172788208412726,6.258234149287874
67,-1881,307.9588369813786,333.7960906021997,5.9244070294327,-3.4114396296216114,6.8364112659307175
68,-1880,307.54096976731915,332.6307708542183,5.50653981537323,-4.5767593776029685,7.1602169756766
69,-1879,308.7617315195613,330.39080459770116,6.7273015676153705,-6.816725634120132,9.577282221617505
70,-1878,309.43495912657045,330.7132276293411,7.400529174624523,-6.494302602480218,9.846004182258408
71,-1877,309.3813834977773,330.7644475767104,7.346953545831354,-6.4430826551109135,9.771951724460934
72,-1876,309.73817960358764,331.9069316797697,7.703749651641715,-5.300598552051611,9.351155206988144
73,-1875,309.7520771911016,331.9911551862771,7.717647239155667,-5.216375045544169,9.315183708538605
74,-1874,310.10354934981876,331.0774888083564,8.06911939787284,-6.130041423464888,10.133513492887014
75,-1873,311.06476768114373,333.4227769955594,9.03033772919781,-3.7847532362619063,9.791391962472366
76,-1872,311.09918595924023,335.80260954910227,9.064756007294307,-1.4049206827190233,9.172982262956246
77,-1871,310.7987568834851,334.35930429093287,8.764326931539188,-2.848225940888426,9.215520472184568
78,-1870,310.7524612425031,334.8924974538871,8.718031290557178,-2.3150327779342206,9.020168864608017
79,-1869,311.2639779005525,334.0038121546961,9.22954794860658,-3.2037180771251883,9.769767901712234
80,-1868,310.98518913159296,332.4655833777304,8.950759179647036,-4.741946854090884,10.12927193134127
81,-1867,311.8148894518655,335.68689543988944,9.780459499919573,-1.5206347919318546,9.89796535657711
82,-1866,309.8212132732309,334.5933851083474,7.786783321284986,-2.614145123473918,8.21387540806558
83,-1865,311.94434634007405,334.47086300199373,9.909916388128124,-2.7366672298275603,10.28084579917929
84,-1864,311.01627583253025,330.8551236749116,8.98184588058433,-6.352406556909671,11.0012101373821
85,-1863,312.8446226468748,330.95654893931635,10.810192694928901,-6.250981292504946,12.487394973361777
86,-1862,312.76070038910507,330.8555308504725,10.726270437159144,-6.351999381348776,12.46598466354461
87,-1861,312.38171230192063,331.177053586427,10.347282349974705,-6.0304766453942875,11.976347548428278
88,-1860,312.6587672259701,332.71492821311193,10.624337274024185,-4.492602018709363,11.535164299251706
89,-1859,309.8625282297759,333.6608373385836,7.828098277829952,-3.5466928932377186,8.594076630232431
90,-1858,309.58753246753247,334.70955266955264,7.553102515586545,-2.497977562268659,7.955454073310804
91,-1857,309.96943785513326,334.4423236056711,7.935007903187341,-2.7652066261501886,8.403018392753312
92,-1856,309.68285681478926,336.25967390056263,7.648426862843337,-0.947856331258663,7.706936168216959
93,-1855,309.32795232936076,334.8718851570964,7.293522377414831,-2.33564507472488,7.658374931076271
94,-1854,310.04805753827713,334.7962730888683,8.01362758633121,-2.4112571429529908,8.368535600799605
95,-1853,309.876896280481,337.47836835599503,7.8424663285350675,0.27083812417373565,7.847141607216748
96,-1852,310.11776566757493,336.2591280653951,8.083335715629005,-0.9484021664262059,8.138782646123769
97,-1851,310.6727982793751,336.49733982340956,8.638368327429191,-0.7101904084117336,8.66751277913865
98,-1850,309.5817945524449,335.64845399902526,7.547364600498952,-1.5590762327960306,7.70671337942019
99,-1849,308.95274984890943,336.8018240756003,6.91831989696351,-0.40570615622101514,6.930205457410106
100,-1848,308.84181876400896,334.90441882805,6.807388812063039,-2.303111403771311,7.186436152696445
101,-1847,309.7097741807686,337.9609485539646,7.6753442288226665,0.7534183221433182,7.712233671191679
102,-1846,308.82977871805133,338.34427354337015,6.7953487661054055,1.1367433115488552,6.889771419238907
103,-1845,310.18510932742873,335.7384445059507,8.15067937548281,-1.4690857258705705,8.282015886961187
104,-1844,311.8408123900834,334.4878878992455,9.806382438137462,-2.719642332575802,10.176521554055157
105,-1843,311.2530140845071,333.38918309859156,9.218584132561148,-3.818347133229736,9.978079386282307
106,-1842,312.58845853331843,332.63651077129146,10.554028581372506,-4.57101946052984,11.501379839174525
107,-1841,312.66914782989437,331.9287942641344,10.634717877948447,-5.278735967686885,11.872753587946963
108,-1840,312.91097331414016,331.21525855387,10.87654336219424,-5.992271677951294,12.417991599774451
109,-1839,312.9646538203002,332.54598924490256,10.93022386835429,-4.661540986918737,11.882750446974182
110,-1838,311.8810919267121,331.56254290089237,9.846661974766164,-5.644987330928927,11.350005903595555
111,-1837,312.648084558429,332.5613263225668,10.613654606483067,-4.646203909254496,11.586063821336865
112,-1836,312.22172839506175,333.55100137174213,10.187298443115822,-3.6565288600791632,10.823643234775519
113,-1835,313.40327592563335,332.14283457102226,11.368845973687428,-5.064695660799032,12.445955202793613
114,-1834,314.6764556102529,334.42895942963844,12.642025658306977,-2.7785708021828555,12.94377334659546
115,-1833,314.4057392942219,333.04830757298765,12.371309342275993,-4.159222658833642,13.05175957363759
116,-1832,314.228168395631,332.29145397661785,12.19373844368505,-4.91607625520345,13.147435604709303
117,-1831,313.6246841700538,333.23915192793584,11.590254218107873,-3.9683783038854585,12.250796676262167
118,-1830,313.6258735662843,331.5864497199253,11.591443614338402,-5.621080511895968,12.882473022894446
119,-1829,315.72810960090976,330.47500947636325,13.693679648963837,-6.73252075545804,15.259216822993231
120,-1828,317.2404503192562,330.4943430043688,15.20602036731026,-6.713187227452522,16.6219715485825
121,-1827,316.431848421949,328.69040395976367,14.39741847000306,-8.517126272057624,16.72803331341014
122,-1826,316.5706321714657,329.05461138774626,14.536202219519794,-8.152918844075032,16.666471151531926
123,-1825,313.63960106238824,329.78567944062013,11.605171110442313,-7.421850791201166,13.775480596679676
124,-1824,313.91788005578803,330.98867503486747,11.883450103842108,-6.218855196953825,13.412328147312257
125,-1823,313.6544184797207,329.6582863282299,11.619988527774751,-7.549243903591389,13.856955542309016
126,-1822,312.93960621981637,328.58058695536806,10.905176267870445,-8.626943276453233,13.904927893680945
127,-1821,313.62920353982304,331.25016592920355,11.594773587877114,-5.957364302617748,13.035680419074295
128,-1820,314.616355843855,332.21423607089076,12.581925891909066,-4.993294160930532,13.536537434923108
129,-1819,313.2695100306567,330.52051847469477,11.23508007871078,-6.687011757126527,13.074522959366137
130,-1818,312.06483976380207,333.5931319153815,10.030409811856146,-3.6143983164398037,10.661753898100581
131,-1817,313.24107191988116,331.4015847686128,11.20664196793524,-5.805945463208502,12.621324293402767
132,-1816,312.92715920915714,333.4272748294601,10.892729257211215,-3.780255402361206,11.530042566182757
133,-1815,312.71962666666667,330.55967999999996,10.685196714720746,-6.647850231821337,12.584408668547205
134,-1814,314.63372736272055,332.25149944680606,12.599297410774625,-4.95603078501523,13.539000568253584
135,-1813,313.1001870598592,332.0648107394366,11.06575710791327,-5.1427194923846855,12.202399114464601
136,-1812,311.84325919679566,330.4762833350901,9.808829244849733,-6.731246896731193,11.89633624017801
137,-1811,312.51577606669366,332.63717941295664,10.481346114747737,-4.570350818864654,11.434453331254376
138,-1810,311.2733615338131,330.84876119320995,9.238931581867178,-6.358769038611342,11.215694381571966
139,-1809,312.764031947122,331.72272101349495,10.729601995176097,-5.4848092183263475,12.050207099312633
140,-1808,314.3380499541705,332.7084670027498,12.30362000222459,-4.49906322907151,13.100405913494605
141,-1807,315.6849649961107,331.8481497944216,13.65053504416477,-5.359380437399693,14.66492637774745
142,-1806,317.1263193164684,332.5386161836153,15.091889364522501,-4.668914048205977,15.797591049920317
143,-1805,312.5708023028575,331.32298103839855,10.536372350911563,-5.8845491934227425,12.068266715931742
144,-1804,314.61140969656253,332.95185309595786,12.576979744616608,-4.255677135863436,13.277469916411306
145,-1803,314.03941952506597,331.7206860158311,12.004989573120042,-5.486844215990175,13.199440673803787
146,-1802,312.9847009735744,333.29518776077884,10.950271021628453,-3.91234247104245,11.628192424355488
147,-1801,313.11494584005527,334.3506568333718,11.080515888109346,-2.8568733984495225,11.442882414908063
148,-1800,312.3613995845982,332.964903871758,10.326969632652265,-4.242626360063298,11.164505373048375
149,-1799,311.1003574523397,334.4981585788562,9.065927500393798,-2.7093716529651033,9.462121125640245
150,-1798,310.4451100039187,336.0076694844091,8.410680051972804,-1.199860747412174,8.495834552875529
151,-1797,310.0071382219338,334.6618537746052,7.972708269987891,-2.545676457216075,8.36926196167604
152,-1796,310.42111356119074,334.56874310915106,8.386683609244812,-2.6387871226702373,8.792022488616931
153,-1795,310.6601920071445,334.5797052913597,8.62576205519855,-2.6278249404616076,9.017163353883259
154,-1794,310.0434657289445,335.2271286101343,8.009035776998587,-1.9804016216870082,8.250251187716886
155,-1793,310.34257193843405,334.6981374079857,8.308141986488124,-2.509392823835583,8.678840683637668
156,-1792,311.3334612012275,332.93719859710654,9.299031249281597,-4.270331634714751,10.23267875219198
157,-1791,312.135305697082,334.2970704029643,10.10087574513608,-2.910459828856972,10.511825114320942
158,-1790,310.9665653495441,332.3977341807129,8.932135397598188,-4.809796051108378,10.144810536145279
159,-1789,311.27863109673945,332.3931554836971,9.244201144793522,-4.81437474812418,10.422737597233159
160,-1788,308.0041582378062,334.20645088784,5.969728285860299,-3.001079343981303,6.6816265262188805
161,-1787,307.51705647461495,336.09429549343986,5.4826265226690225,-1.1132347383814363,5.594504908373305
162,-1786,308.03598958056455,334.1066397320717,6.001559628618622,-3.100890499749596,6.7553119740913665
163,-1785,306.65864929569625,335.602861756027,4.624219343750326,-1.6046684757943126,4.894728333250247
164,-1784,309.3370589895569,335.73440587073105,7.302629037610984,-1.4731243610902425,7.4497306155455485
165,-1783,308.9618546177403,333.2391876645355,6.927424665794376,-3.968342567285788,7.983542774457257
166,-1782,308.2104937924836,335.4258187742262,6.176063840537665,-1.7817114575951223,6.427928148363405
167,-1781,307.69351458510334,335.0443500424809,5.65908463315742,-2.1631801893403804,6.05843110192673
168,-1780,306.4203299627461,333.7560936668441,4.385900010800185,-3.4514365649772003,5.581087104390925
169,-1779,306.0929514480409,333.68185689948893,4.058521496094954,-3.52567333233236,5.37605516904211
170,-1778,304.2010841654779,336.1003708987161,2.166654213531956,-1.1071593331051872,2.4331445230190707
171,-1777,305.13440281163196,336.1333824613117,3.0999728596860336,-1.074147770509569,3.280796422163479
172,-1776,305.8584348767939,334.9913349580287,3.8240049248479977,-2.216195273792607,4.419789039857268
173,-1775,305.920446615492,337.235170969993,3.8860166635460587,0.027640738171726298,3.886114964815673
174,-1774,305.178294124464,338.1296789894542,3.1438641725180787,0.9221487576328968,3.2763150438330375
175,-1773,306.0556986117331,336.5188647559337,4.021268659787154,-0.6886654758876034,4.0798114872952
176,-1772,308.266444493007,335.7518575174825,6.232014541061062,-1.4556727143387889,6.399764705929974
177,-1771,308.59291492329146,335.95542538354255,6.5584849713455355,-1.2521048482787478,6.67693729717813
178,-1770,309.7100921480991,335.234067207416,7.675662196153155,-1.973463024405305,7.925297878196731
179,-1769,310.4423364124122,335.391780518834,8.407906460466279,-1.8157497129872695,8.601734596473198
180,-1768,309.1601553704121,335.5704796217068,7.125725418466175,-1.6370506101144997,7.3113540086259805
181,-1767,309.6838912480009,335.30485854519384,7.649461296054994,-1.902671686627457,7.882538783091214
182,-1766,309.8229717941262,336.19720849084035,7.78854184218028,-1.0103217409809417,7.853797428485901
183,-1765,311.32853744851195,334.9094970122411,9.294107496566028,-2.2980332195801907,9.573995552329182
184,-1764,311.80024081188003,333.6039791296371,9.765810859934106,-3.6035511021842126,10.409449663553783
185,-1763,311.769507869652,332.69313899357127,9.735077917706064,-4.5143912382500275,10.730865310672614
186,-1762,312.53519571578425,332.6461105283498,10.50076576383833,-4.561419703471472,11.448695617327635
187,-1761,314.1534769441746,332.70327409862296,12.119046992228675,-4.504256133198339,12.929022519637815
188,-1760,312.17151225862443,330.8582121935344,10.137082306678508,-6.349318038286867,11.961366027494076
189,-1759,313.4250331711632,331.78007518796994,11.390603219217269,-5.427455043851353,12.617571475948543
190,-1758,316.01181923522597,333.5814020857474,13.977389283280047,-3.6261281460738815,14.440090599026764
191,-1757,315.8543219712058,332.85346838900585,13.819892019259896,-4.35406184281544,14.489557272569261
192,-1756,317.6643652561247,330.51792873051227,15.629935304178787,-6.689601501309028,17.001342472261726
193,-1755,318.37181626070515,331.08814369925483,16.33738630875922,-6.119386532566466,17.44583282439073
194,-1754,318.66217364218153,331.13637650790054,16.627743690235604,-6.071153723920759,17.701434059636153
195,-1753,318.04383774485325,331.5772154708396,16.009407792907325,-5.630314760981719,16.970609364054386
196,-1752,314.68928694454013,334.7068549776094,12.654856992594205,-2.500675254211899,12.899565195386943
197,-1751,310.98452112221867,333.42991508115665,8.950091170272742,-3.7776151506646443,9.714654300731713
198,-1750,314.42172433352243,334.1693703913783,12.38729438157651,-3.0381598404429724,12.754429713315975
199,-1749,312.8881794553057,333.20674652503106,10.85374950335978,-4.00078370679023,11.567633662517188
200,-1748,306.7941745363522,335.2037774490841,4.759744584406292,-2.0037527827371946,5.164319289423542
201,-1747,308.0726384537779,330.7169330430627,6.038208501832003,-6.490597188758613,8.864976806417346
202,-1746,311.26604687413015,330.8225240772699,9.23161692218423,-6.385006154551377,11.224573693090406
203,-1745,311.69478292978846,327.24539747850395,9.660352977842535,-9.962132753317348,13.876833523943041
204,-1744,312.4190008663009,330.79693907017037,10.384570914354981,-6.4105911616509275,12.203892498588491
205,-1743,311.54498279346694,328.93598077238215,9.510552841521019,-8.271549459439143,12.60433043883377
206,-1742,314.7573095967932,332.7806531478425,12.722879644847296,-4.426877083978809,13.471039572873595
207,-1741,313.0729399621538,333.15448133493896,11.038510010207858,-4.053048896882331,11.7590777106871
208,-1740,314.3357204239473,331.625723288456,12.30129047200137,-5.5818069433652795,13.50845350251288
209,-1739,314.1295695435864,328.1811594202899,12.095139591640475,-9.026370811531422,15.091977066260581
210,-1738,316.5812746756909,326.9276367738297,14.546844723744982,-10.27989345799159,17.812548973249324
211,-1737,315.56571747627027,322.1718592964824,13.531287524324341,-15.035670935338885,20.227880327452258
212,-1736,315.35105920695275,324.6152091254753,13.31662925500683,-12.592321106345992,18.327552088607757
213,-1735,314.26493781423653,325.1429478698068,12.230507862290608,-12.064582362014505,17.179623690272845
214,-1734,313.4727564102564,326.42665598290597,11.438326458310485,-10.780874248915325,15.718223873511002
215,-1733,316.25917007336056,328.1154169233354,14.22474012141464,-9.09211330848592,16.882231959552332
216,-1732,317.5870154288558,327.6349057125477,15.552585476909883,-9.572624519273575,18.262476699604186
217,-1731,316.82463477194153,328.4164157466265,14.790204819995608,-8.791114485194782,17.205634324523547
218,-1730,317.33335097095085,327.53013386951693,15.298921019004922,-9.677396362304364,18.102734177435526
219,-1729,320.5449869979775,328.0976596359434,18.51055704603158,-9.109870595877908,20.630813469856932
220,-1728,318.9664859002169,326.1072125813449,16.932055948271,-11.10031765047637,20.246273004601527
221,-1727,320.4685459112476,326.84733463578004,18.434115959301664,-10.360195596041251,21.14592830757763
222,-1726,319.9569476082005,328.2,17.92251765625457,-9.007530231821306,20.058719800025415
223,-1725,318.07903331156103,327.2603962551709,16.04460335961511,-9.947133976650377,18.877891071748582
224,-1724,317.09257336466476,330.30471610470516,15.058143412718834,-6.90281412711613,16.56491853018063
225,-1723,314.2000793066334,330.93763099756416,12.165649354687503,-6.269899234257139,13.686294627434656
226,-1722,312.1940490206572,330.53922722894146,10.159619068711265,-6.6683030028798385,12.152535725499343
227,-1721,311.5994123931624,331.4736111111111,9.5649824412165,-5.733919120710198,11.151982675005641
228,-1720,309.7872732507918,332.95882522315003,7.752843298845903,-4.248705008671266,8.840705484697933
229,-1719,307.41737466944244,333.86361334608677,5.382944717496514,-3.3439168857345294,6.337024062627831
230,-1718,306.7440135275187,333.3849342715322,4.709583575572765,-3.8225959602891066,6.065675340052692
231,-1717,304.58916684560876,335.113431393601,2.5547368936628345,-2.0940988382203045,3.30332113789708
232,-1716,303.86937093779017,337.1729921077066,1.8349409858442414,-0.034538124114703805,1.8352660034851622
233,-1715,302.2744510978044,336.208250166334,0.24002114585846357,-0.9992800654873122,1.0277017075686588
234,-1714,303.23765465892916,334.2719259827001,1.2032247069832351,-2.935604249121184,3.1726206837492
235,-1713,301.92612811429234,337.4180265985249,-0.1083018376535847,0.2104963667035804,0.2367234851774357
236,-1712,301.31425615334354,335.441516009584,-0.7201737986023886,-1.7660142222372883,1.9072117169674079
237,-1711,301.8500532720238,337.1652554253351,-0.18437667992213846,-0.04227480648620485,0.18916109368090672
238,-1710,302.2208851374472,337.74415421466864,0.1864551855013019,0.5366239828473454,0.5680940372572775
239,-1709,301.7055790510399,338.5129482648746,-0.3288509009060476,1.3054180330532859,1.3462017516135645
240,-1708,301.9909868796349,338.682658300057,-0.04344307231104949,1.4751280682357333,1.4757676369363535
241,-1707,304.85304476255396,335.1335491933652,2.8186148106080395,-2.073981038456111,3.4994266385301582
242,-1706,305.6777072803527,333.3291214109044,3.643277328406782,-3.8784088209168885,5.32123337900611
243,-1705,308.235531256903,333.89430086149764,6.201101304957092,-3.313229370323654,7.030728714345038
244,-1704,309.40964580938305,333.7457163190453,7.3752158574371265,-3.4618139127759946,8.147267303242327
245,-1703,309.8535211267606,335.10066110951425,7.819091174814673,-2.106869122307046,8.097967911679792
246,-1702,310.56496242313824,336.0315987246641,8.530532471192316,-1.1759315071572018,8.61120195742682
247,-1701,310.59283058948483,333.081678173128,8.55840063753891,-4.125852058693283,9.500993457678518
248,-1700,312.2214281694896,333.9635923695909,10.186998217543703,-3.243937862230382,10.691027337831027
249,-1699,309.94498673740054,332.75915119363395,7.910556785454617,-4.4483790381873405,9.07551567258228
250,-1698,310.59041003809097,335.2307304503697,8.555980086145041,-1.9767997814515752,8.781374186905914
251,-1697,310.8146663655865,336.93372473749577,8.78023641364058,-0.27380549432552925,8.784504592072501
252,-1696,310.43092715955004,335.693240144152,8.396497207604114,-1.5142900876692806,8.531954045054222
253,-1695,309.3403878175861,336.3635924155342,7.305957865640153,-0.8439378162871094,7.35453950783247
254,-1694,308.87969715526356,338.703557312253,6.845267203317633,1.496027080431702,7.006838096474115
255,-1693,308.8464647553352,337.30496874326366,6.812034803389281,0.0974385114423626,6.812731642014012
256,-1692,307.3680816463859,339.8697358829137,5.333651694439993,2.6622056510923926,5.96113909637335
257,-1691,306.8877505318553,338.99949613705076,4.8533205799093935,1.7919659052294605,5.173573470714115
258,-1690,306.757457846952,339.50014098009365,4.723027895006055,2.2926107482723523,5.2500530035514155
259,-1689,306.1009525895106,338.4910763166539,4.066522637564674,1.283546084832608,4.264281523740555
260,-1688,305.0249016301293,338.3783586284429,2.9904716781833827,1.17082839662163,3.2115043192174775
261,-1687,305.23890952797206,339.396798513986,3.204479576026131,2.1892682821647327,3.8809257870334406
262,-1686,304.15745272525027,340.1941045606229,2.123022773304342,2.9865743288016233,3.66426690040801
263,-1685,302.0415344057675,338.9968257384193,0.007104453821568768,1.7892955065980232,1.7893096107705841
264,-1684,303.3993026730865,341.09458188056897,1.3648727211405571,3.887051648747672,4.11971456110076
265,-1683,304.7949183303085,339.2153304152877,2.760488378362595,2.007800183466429,3.4134378072264298
266,-1682,304.8588579017264,339.42714475431603,2.8244279497804996,2.2196145224947372,3.5922251978364077
267,-1681,305.618945948983,340.69108888639175,3.5845159970371014,3.4835586545704587,4.998393325144353
268,-1680,306.1813086126981,338.94022852215153,4.146878660752179,1.7326982903302337,4.494312627345265
269,-1679,304.6644471889599,338.9454438060463,2.6300172370139876,1.73791357422499,3.1523537648027653
270,-1678,305.4631851199648,338.9030376403258,3.4287551680188812,1.6955074085045112,3.825063054971757
271,-1677,305.9670218433671,337.21363878529564,3.9325918914211684,0.006108553474348355,3.9325966356717887
272,-1676,307.29493657278005,337.50698774457106,5.260506620834121,0.2994575127497683,5.269023126707825
273,-1675,308.58909090909094,337.6060962566845,6.554660957145018,0.39856602486321435,6.5667674802216425
274,-1674,307.0113990184178,337.27605678399914,4.976969066471895,0.06852655217784331,4.977440805973639
275,-1673,306.3071082746479,338.5917693661972,4.27267832270195,1.384239134375889,4.491313619691332
276,-1672,307.0914907579569,338.5685770534835,5.057060806010952,1.361046821662228,5.237013695461278
277,-1671,307.181524122807,337.3519736842105,5.147094170861067,0.1444434523892255,5.149120537980257
278,-1670,307.20654843110503,337.01462482946795,5.17211847915911,-0.19290540235334674,5.175714642125882
279,-1669,305.913277383258,336.8865935011836,3.8788474313120673,-0.32093673063769756,3.892101974572177
280,-1668,304.8251234355265,338.32678837983696,2.790693483580583,1.1192581480156605,3.0067771652050594
281,-1667,305.5022294284556,339.68730094388786,3.467799476509697,2.4797707120665677,4.263202551334391
282,-1666,305.62892841553906,337.16341117415976,3.5944984635931405,-0.04411905766153268,3.5947692131793927
283,-1665,304.32059553349876,337.21709401709404,2.2861655815528366,0.009563785272746372,2.28618558570068
284,-1664,305.37092872813184,337.0343702536986,3.3364987761859197,-0.17315997812266914,3.340989144177751
285,-1663,304.97535454400594,335.4351728899984,2.940924592060014,-1.7723573418228966,3.433698880696571
286,-1662,305.5096719033878,335.83969220904135,3.4752419514418875,-1.3678380227799494,3.734740617181356
287,-1661,308.03668278897885,335.16640399978263,6.002252837032927,-2.041126232038664,6.339813515773645
288,-1660,307.463850392386,336.53086213613847,5.429420440440083,-0.6766680956828282,5.471424497403177
289,-1659,307.93982936686126,336.63263358778624,5.905399414915337,-0.57489664403505,5.933316812795788
290,-1658,308.12871965028705,334.3273818928741,6.094289698341129,-2.8801483389472082,6.740595031719913
291,-1657,307.3709714026328,337.2830231502496,5.336541450686866,0.07549291842832417,5.3370754009693275
292,-1656,306.1177596674506,336.6403763058579,4.0833297155047035,-0.567153925963396,4.1225289739745214
